Sheet_ID	Sheet_Label	FOODON_ID	FOODON_Label	Mapping_Type	Curation Notes	created	contributor	see_also	exact_syn	broad_syn	narrow_syn	database_cross_reference	comment	editor_note	imported_from	definition_source	image	image_rights_holder	image_license
FOODON:02010119-chicken	piece of chicken meat (mechanically deboned)	FOODON:02020215	piece of chicken meat (mechanically deboned)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010120-chicken	piece of chicken meat (mechanically deboned, raw)	FOODON:02020216	piece of chicken meat (mechanically deboned, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010121-chicken	piece of chicken meat (mechanically deboned, with skin, raw)	FOODON:02020217	piece of chicken meat (mechanically deboned, with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010122-chicken	piece of chicken meat (mechanically deboned, skinless, raw)	FOODON:02020218	piece of chicken meat (mechanically deboned, skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010123-chicken	chicken thigh	FOODON:02020219	chicken thigh	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010127-chicken	chicken foot	FOODON:02020220	chicken foot	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010128-chicken	chicken neck	FOODON:02020221	chicken neck	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010129-chicken	chicken back	FOODON:02020222	chicken back	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010130-chicken	chicken leg	FOODON:02020223	chicken leg	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010140-chicken	chicken drumstick (raw)	FOODON:02020224	chicken drumstick (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010142-chicken	chicken foot (raw)	FOODON:02020225	chicken foot (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010323-chicken	chicken thigh (skinless, raw)	FOODON:02020226	chicken thigh (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010154-chicken	chicken thigh (skinless, with bone)	FOODON:02020227	chicken thigh (skinless, with bone)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010324-chicken	chicken thigh (skinless, boneless)	FOODON:02020228	chicken thigh (skinless, boneless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010325-chicken	chicken thigh (skinless, boneless, raw)	FOODON:02020229	chicken thigh (skinless, boneless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010326-chicken	chicken thigh (with skin, raw)	FOODON:02020230	chicken thigh (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010327-chicken	chicken breast (skinless)	FOODON:02020231	chicken breast (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010328-chicken	chicken breast (skinless, raw)	FOODON:02020232	chicken breast (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010329-chicken	chicken breast (with skin)	FOODON:02020233	chicken breast (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010330-chicken	chicken breast (with skin, raw)	FOODON:02020234	chicken breast (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010331-chicken	chicken breast (skinless, boneless)	FOODON:02020235	chicken breast (skinless, boneless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010332-chicken	chicken breast (skinless, boneless, raw)	FOODON:02020236	chicken breast (skinless, boneless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010333-chicken	chicken drumstick (skinless)	FOODON:02020237	chicken drumstick (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010334-chicken	chicken drumstick (skinless, raw)	FOODON:02020238	chicken drumstick (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010335-chicken	chicken drumstick (with skin)	FOODON:02020239	chicken drumstick (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010336-chicken	chicken drumstick (with skin, raw)	FOODON:02020240	chicken drumstick (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010337-chicken	chicken wing (skinless)	FOODON:02020241	chicken wing (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010338-chicken	chicken wing (skinless, raw)	FOODON:02020242	chicken wing (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010339-chicken	chicken wing (with skin)	FOODON:02020243	chicken wing (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010340-chicken	chicken wing (with skin, raw)	FOODON:02020244	chicken wing (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010341-chicken	chicken leg (skinless)	FOODON:02020245	chicken leg (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010342-chicken	chicken leg (skinless, raw)	FOODON:02020246	chicken leg (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010343-chicken	chicken leg (with skin)	FOODON:02020247	chicken leg (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010344-chicken	chicken leg (with skin, raw)	FOODON:02020248	chicken leg (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010157-chicken	piece of chicken thigh	FOODON:02020249	piece of chicken thigh	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010158-chicken	piece of chicken breast	FOODON:02020250	piece of chicken breast	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010159-chicken	piece of chicken drumstick	FOODON:02020251	piece of chicken drumstick	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010160-chicken	piece of chicken wing	FOODON:02020252	piece of chicken wing	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010161-chicken	piece of chicken neck	FOODON:02020253	piece of chicken neck	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010162-chicken	piece of chicken back	FOODON:02020254	piece of chicken back	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010163-chicken	piece of chicken leg	FOODON:02020255	piece of chicken leg	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010164-chicken	piece of chicken thigh (raw)	FOODON:02020256	piece of chicken thigh (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010165-chicken	piece of chicken breast (raw)	FOODON:02020257	piece of chicken breast (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010166-chicken	piece of chicken drumstick (raw)	FOODON:02020258	piece of chicken drumstick (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010167-chicken	piece of chicken wing (raw)	FOODON:02020259	piece of chicken wing (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010168-chicken	piece of chicken neck (raw)	FOODON:02020260	piece of chicken neck (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010169-chicken	piece of chicken back (raw)	FOODON:02020261	piece of chicken back (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010170-chicken	piece of chicken leg (raw)	FOODON:02020262	piece of chicken leg (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010173-chicken	piece of chicken leg (with skin)	FOODON:02020263	piece of chicken leg (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010174-chicken	piece of chicken leg (with skin, raw)	FOODON:02020264	piece of chicken leg (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010175-chicken	piece of chicken leg (skinless)	FOODON:02020265	piece of chicken leg (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010176-chicken	piece of chicken leg (skinless, raw)	FOODON:02020266	piece of chicken leg (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010177-chicken	piece of chicken drumstick (with skin)	FOODON:02020267	piece of chicken drumstick (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010178-chicken	piece of chicken drumstick (with skin, raw)	FOODON:02020268	piece of chicken drumstick (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010179-chicken	piece of chicken drumstick (skinless)	FOODON:02020269	piece of chicken drumstick (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010180-chicken	piece of chicken drumstick (skinless, raw)	FOODON:02020270	piece of chicken drumstick (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010181-chicken	piece of chicken back (skinless)	FOODON:02020271	piece of chicken back (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
