Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	created	term editor	Exact Synonym	Related synonym	Broad Synonym	Narrow Synonym	British english syn.	Italian syn.	French syn.	german syn.	spanish syn.	portuguese syn.	see also	curation status	comment	image	Curation notes	term requested
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|		AT dcterms:date^^xsd:dateTime	AT IAO:0000117^^rdfs:anyURI SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasRelatedSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasNarrowSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@en-BR SPLIT=|	AL oboInOwl:hasExactSynonym@it SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	AL oboInOwl:hasExactSynonym@ge SPLIT=|	AL oboInOwl:hasExactSynonym@es SPLIT=|	AL oboInOwl:hasExactSynonym@pt SPLIT=|	A rdfs:seeAlso SPLIT=|	AI IAO:0000114	AL rdfs:comment@en	AI schema:image		
FOODON:00003780	gourd food product	zucca melon (whole)	'pepo fruit' and ('in taxon' some 'Lagenaria siceraria' and 'in taxon' only 'Lagenaria siceraria')		Lagenaria siceraria	A pepo fruit of a Calabash melon plant (Lagenaria siceraria).	https://edis.ifas.ufl.edu/publication/MV070		https://edis.ifas.ufl.edu/publication/MV070		giant gourd | bottle gourd |calabash | suzza melon | zucca melon | Italian edible gourd | Tasmania bean | Guinea bean | New Guinea bean| white flowered gourd										http://www.grassrootsolutions.com/pdf/Pages%2043-36%20from%20Every%20Seed%20090316%20final%20printed%20(1).pdf | https://en.wikipedia.org/wiki/Gourd		 (some sources say that zucca melon is Lagenaria siceraria, a botle guord, https://forums.botanicalgarden.ubc.ca/threads/zucca-mellons.29365/ , http://www.grassrootsolutions.com/pdf/Pages%2043-36%20from%20Every%20Seed%20090316%20final%20printed%20(1).pdf , but i m not 100% sure about it-Anoosha)			
FOODON:00003903	root	Actaea racemosa root (whole)	'root' and ('in taxon' some 'Actaea racemosa' and 'in taxon' only 'Actaea racemosa')		Actaea racemosa	A root of a black cohosh plant	https://en.wikipedia.org/wiki/Actaea_racemosa		2021-07-22T17:39:12	https://orcid.org/0000-0002-7463-6306	black cohost root|Actaea racemosa root															
FOODON:00003904	leaf	Ginkgo biloba leaf (whole)	'leaf' and ('in taxon' some 'Ginkgo biloba' and 'in taxon' only 'Ginkgo biloba')		Ginkgo biloba	A leaf of a ginkgo plant (Ginkgo biloba)	https://en.wikipedia.org/wiki/Ginkgo_biloba		2021-07-22T17:39:12	https://orcid.org/0000-0002-7463-6306	ginkgo biloba leaf|ginkgo leaf															
FOODON:00003905	seed	Silybum marianum seed (whole)	'seed' and ('in taxon' some 'Silybum marianum' and 'in taxon' only 'Silybum marianum')		Silybum marianum	A seed of a milk thistle plant (Silybum marianum).	https://en.wikipedia.org/wiki/Silybum_marianum		2021-07-22T17:39:12	https://orcid.org/0000-0002-7463-6306	milk thistle seed															
FOODON:00003906	flower bud	Hypericum perforatum flower (whole)	'flower bud' and ('in taxon' some 'Hypericum perforatum' and 'in taxon' only 'Hypericum perforatum')		Hypericum perforatum	A flower bud of a St. John's wort plant (Hypericum perforatum).	https://en.wikipedia.org/wiki/Hypericum_perforatum		2021-07-22T17:39:12	https://orcid.org/0000-0002-7463-6306	St. John's wort flower															
FOODON:00003946	squash (whole)	winter squash (whole)	'squash (whole)' and ('in taxon' some 'winter squash plant' and 'in taxon' only 'winter squash plant')			A pepo fruit of a winter squash plant harvested in the fall.	https://en.wikipedia.org/wiki/Winter_squash		2021-07-22T17:39:12	https://orcid.org/0000-0002-7463-6306	winter squash															
FOODON:00003950	seed	whole grain				A seed from a cereal or pseudocereal plant which has a germ (embryo), endosperm, and bran (pericarp, seed coat, and aleurone) part.	https://en.wikipedia.org/wiki/Whole_grain		2021-09-02T21:11:54Z	https://orcid.org/0000-0002-8844-9165			whole grain								https://wholegrainscouncil.org/definition-whole-grain		From https://wholegrainscouncil.org/definition-whole-grain: "Whole grains or foods made from them contain all the essential parts and naturally-occurring nutrients of the entire grain seed in their original proportions. If the grain has been processed (e.g., cracked, crushed, rolled, extruded, and/or cooked), the food product should deliver the same rich balance of nutrients that are found in the original grain seed. [...] This deﬁnition means that 100% of the original kernel – all of the bran, germ, and endosperm - must be present to qualify as a whole grain."			
FOODON:00003112	berry fruit	mamey apple (whole)	'berry fruit' and ('in taxon' some 'Mammea americana' and 'in taxon' only 'Mammea americana')		Mammea americana	A berry from the Mamey apple tree (Mammea americana)	https://en.wikipedia.org/wiki/Mammea_americana																			
FOODON:00004200	mamey apple (whole)	mamey apple (whole, raw)	'mamey apple (whole)' and 'fruit (raw)'			A whole raw mamey apple (berry)	https://en.wikipedia.org/wiki/Mammea_americana																			
FOODON:03000008	algal food product	green algae food product				An algal food product made from green algae.	https://en.wikipedia.org/wiki/Green_algae		2022-08-09T21:11:54Z	http://orcid.org/0000-0002-8844-9165			green algae													
FOODON:03000009	green algae food product	chlorella food product		'in taxon' some 'Chlorella' and 'in taxon' only 'Chlorella'	Chlorella	A food product deriving from a Chlorella single-celled green algae.	https://en.wikipedia.org/wiki/Chlorella		2021-11-26T21:11:54Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000010	plant root food product	shatawari root food product	 'primary root' and ('in taxon' some 'Asparagus racemosus' and 'in taxon' only 'Asparagus racemosus')			A plant root food product deriving from the root of an 'Asparagus racemosus' plant			2021-11-26T21:11:54Z	http://orcid.org/0000-0002-8844-9165			shatawari | satavar |  shatamull													
FOODON:03000011	plant stem food product	hoodia stem (whole)	'stem' and ('in taxon' some 'Hoodia' and 'in taxon' only 'Hoodia')		Hoodia	A stem of a hoodia plant (Hoodia).	https://en.wikipedia.org/wiki/Hoodia		2021-11-26T21:11:54Z	http://orcid.org/0000-0002-8844-9165	ghaap | bobbejaanghaap		hoodia													Genome Tracker
FOODON:03000012	plant food product	butterbur (Petasites japonicus) food product				A plant food product which derives from a butterbur plant (Petasites japonicus)	https://specialtyproduce.com/produce/Butterbur_Sprout_8913.php														https://specialtyproduce.com/produce/Butterbur_Sprout_8913.php					
FOODON:03317621	butterbur (Petasites japonicus) food product	butterbur stem	'stem' and ('in taxon' some 'Petasites japonicus' and 'in taxon' only 'Petasites japonicus')		Petasites japonicus	A stem of a butterbur plant (Petasites japonicus).	https://en.wikipedia.org/wiki/Petasites_japonicus		2022-02-01T21:11:54Z	http://orcid.org/0000-0002-8844-9165	fuki stem		fuki													
FOODON:03000013	butterbur (Petasites japonicus) food product	butterbur sprout				A butterbur food product which is a small, tight cluster of immature flower buds of a butterbur plant, which is often encased in a thin sheath of smooth, light green leaves.	https://specialtyproduce.com/produce/Butterbur_Sprout_8913.php		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004114	celery food product	celeriac food product				A celery food product derived from the celeriac plant.	https://en.wikipedia.org/wiki/Celeriac		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004115	celeriac food product	celeriac stalk (whole)	'petiole' and ('in taxon' some 'Apium graveolens Rapaceum Group' and 'in taxon' only 'Apium graveolens Rapaceum Group')		Apium graveolens Rapaceum Group	A petiole of a celeriac plant (Apium graveolens Rapaceum Group).	https://en.wikipedia.org/wiki/Celeriac		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004120	celeriac food product	celeriac root (whole)	'primary root' and ('in taxon' some 'Apium graveolens Rapaceum Group' and 'in taxon' only 'Apium graveolens Rapaceum Group')		Apium graveolens Rapaceum Group	A root of a celeriac plant (Apium graveolens Rapaceum Group).	https://en.wikipedia.org/wiki/Celeriac		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00001705	celery food product	leaf celery food product				A celery food product which derives from a leaf celery plant ('Apium graveolens Secalinum Group')	https://en.wikipedia.org/wiki/Leaf_celery		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004121	leaf celery food product	leaf celery stalk (whole)	'petiole' and ('in taxon' some 'Apium graveolens Secalinum Group' and 'in taxon' only 'Apium graveolens Secalinum Group')		Apium graveolens Secalinum Group	A petiole from a leaf celery plant (Apium graveolens Secalinum Group).	https://en.wikipedia.org/wiki/Leaf_celery		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	chinese celery stalk | leaf celery stalk															
FOODON:00004133	kiwifruit food product	golden kiwifruit (whole)	'berry fruit' and ('in taxon' some 'Actinidia chinensis' and 'in taxon' only 'Actinidia chinensis')		Actinidia chinensis	A berry fruit from an Actinidia chinensis tree	https://en.wikipedia.org/wiki/Actinidia_chinensis		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	golden kiwifruit		kiwifruit |kiwi													
FOODON:00004135	chive food product	Chinese chive leaf (whole)	'leaf' and ('in taxon' some 'Allium tuberosum' and 'in taxon' only 'Allium tuberosum')		Allium tuberosum	A leaf from a Chinese chive plant (Allium tuberosum).	https://en.wikipedia.org/wiki/Allium_tuberosum		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	 															
FOODON:03000014	chive food product	Chinese chive bunch				A bunch of chinese chive leaves.	https://en.wikipedia.org/wiki/Allium_tuberosum		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	Chinese chive bundle | Chinese chives | garlic chives | Asian chives | Oriental garlic | Chinese leek															
FOODON:00004148	drupe fruit | english walnut food product	english walnut (whole)	'drupe fruit' and ('in taxon' some 'Juglans regia' and 'in taxon' only 'Juglans regia')		Juglans regia	A drupe fruit of an english walnut tree (Juglans regia).	https://en.wikipedia.org/wiki/Juglans_regia		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	English walnut															
FOODON:00004149	drupe fruit	European plum (whole)	'drupe fruit' and ('in taxon' some 'Prunus domestica' and 'in taxon' only 'Prunus domestica')		Prunus domestica	A drupe fruit of a European plum bush (Prunus domestica).	https://en.wikipedia.org/wiki/Prunus_domestica		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	European plum															
FOODON:00004152	drupe fruit	Manchurian pear (whole)	'drupe fruit' and ('in taxon' some 'Pyrus ussuriensis' and 'in taxon' only 'Pyrus ussuriensis')		Pyrus ussuriensis	A drupe fruit of a Manchurian pear tree (Pyrus ussuriensis).	https://en.wikipedia.org/wiki/Pyrus_ussuriensis		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	Ussurian pear | Harbin pear | Manchurian pear															
FOODON:00004180	berry fruit | banana food product	Saba banana (whole)				A berry fruit from a Saba banana tree (Musa acuminata × balbisiana (ABB Group) 'Saba').	https://en.wikipedia.org/wiki/Saba_banana		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004181	berry fruit | banana food product	Musa balbisiana banana (whole)	'berry fruit' and ('in taxon' some 'Musa balbisiana' and 'in taxon' only 'Musa balbisiana')		Musa balbisiana	A berry fruit from a Musa balbisiana tree.	https://en.wikipedia.org/wiki/Musa_balbisiana		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004183	berry fruit | banana food product	banana (whole)	'berry fruit' and 'in taxon' some Musa		Musa	A berry fruit from a banana tree (genus Musa).	https://en.wikipedia.org/wiki/Banana		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004185	pome fruit	Malus sieversii apple (whole)	'pome fruit' and ('in taxon' some 'Malus sieversii' and 'in taxon' only 'Malus sieversii')		Malus sieversii	A pome fruit from a Malus sieversii tree.	https://en.wikipedia.org/wiki/Malus_sieversii		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
		new food x (whole)																								
		new food x (whole, raw)																								
		new food x (whole, dried)																								
																										
FOODON:00004188	seed	quinoa seed (whole)	'seed' and ('in taxon' some 'Chenopodium quinoa' and 'in taxon' only 'Chenopodium quinoa')		Chenopodium quinoa	A seed from a quinoa plant (Chenopodium quinoa)	https://en.wikipedia.org/wiki/Quinoa		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004190	seed	Good-King-Henry seed (whole)	'seed' and 'in taxon' some 'Blitum bonus-henricus'		Blitum bonus-henricus	A seed from a Good-King-Henry plant (Blitum bonus-henricus)	https://en.wikipedia.org/wiki/Blitum_bonus-henricus		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004191	leaf	Good-King-Henry leaf (whole)	'leaf' and 'in taxon' some 'Blitum bonus-henricus'		Blitum bonus-henricus	A leaf from a Good-King-Henry plant (Blitum bonus-henricus)	https://en.wikipedia.org/wiki/Blitum_bonus-henricus		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004192	stem	Good-King-Henry stem (whole)	'stem' and 'in taxon' some 'Blitum bonus-henricus'		Blitum bonus-henricus	A stem from a Good-King-Henry plant (Blitum bonus-henricus)	https://en.wikipedia.org/wiki/Blitum_bonus-henricus		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004196	seed	tree spinach seed (whole)	'seed' and ('in taxon' some 'Chenopodium giganteum' and 'in taxon' only 'Chenopodium giganteum')		Chenopodium giganteum	A seed from a tree spinach plant (Chenopodium giganteum)	https://en.wikipedia.org/wiki/Chenopodium_giganteum		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004195	leaf	tree spinach leaf (whole)	'leaf' and ('in taxon' some 'Chenopodium giganteum' and 'in taxon' only 'Chenopodium giganteum')		Chenopodium giganteum	A leaf from a tree spinach plant (Chenopodium giganteum)	https://en.wikipedia.org/wiki/Chenopodium_giganteum		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004197	stem	tree spinach stem (whole)	'stem' and ('in taxon' some 'Chenopodium giganteum' and 'in taxon' only 'Chenopodium giganteum')		Chenopodium giganteum	A stem from a tree spinach plant (Chenopodium giganteum)	https://en.wikipedia.org/wiki/Chenopodium_giganteum		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004198	orange (whole)	blood orange (whole)				A variety of orange (Citrus × sinensis) with crimson, almost blood-colored flesh.	https://en.wikipedia.org/wiki/Blood_orange		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165	raspberry orange															
FOODON:00004199	blood orange (whole)	blood orange (whole, raw)				A blood orange which is raw.	https://en.wikipedia.org/wiki/Blood_orange		2022-02-10T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004208	berry fruit	Alaska blueberry (whole)	'berry fruit' and ('in taxon' some 'Vaccinium ovalifolium' and 'in taxon' only 'Vaccinium ovalifolium')		Vaccinium ovalifolium	A berry from an Alaska blueberry plant (Vaccinium alaskaense).	https://en.wikipedia.org/wiki/Vaccinium_ovalifolium		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004209	Alaska blueberry (whole)	Alaska blueberry (whole, raw)	'Alaska blueberry (whole)' and 'fruit (whole, raw)'			A whole raw Alaska blueberry.	https://en.wikipedia.org/wiki/Vaccinium_ovalifolium		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004210	pepo fruit	casaba melon (whole)	'melon (whole)' and ('in taxon' some 'casaba melon plant' and 'in taxon' only 'casaba melon plant')			A pepo fruit from a casaba melon plant.	https://en.wikipedia.org/wiki/Melon		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004211	casaba melon (whole)	casaba melon (whole, raw)	'casaba melon (whole)' and 'melon (whole, raw)'			A whole raw casaba melon.	https://en.wikipedia.org/wiki/Melon		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004221	berry food product	chokecherry food product				A food product derived from a chokecherry plant.	https://en.wikipedia.org/wiki/Prunus_virginiana		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004222	berry fruit	chokecherry (whole)	'berry fruit' and ('in taxon' some 'Prunus virginiana' and 'in taxon' only 'Prunus virginiana')		Prunus virginiana	A whole berry of a chokecherry plant (Prunus virginiana).	https://en.wikipedia.org/wiki/Prunus_virginiana		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004223	chokecherry (whole)	chokecherry (whole, raw)	'chokecherry (whole)' and 'berry (whole, raw)'			A whole raw chokecherry berry.	https://en.wikipedia.org/wiki/Prunus_virginiana		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004226	plant fruit food product	strawberry guava food product				A food product from a strawberry guava tree (Psidium cattleyanum).	https://en.wikipedia.org/wiki/Psidium_cattleyanum		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004224	fruit	strawberry guava (whole)	'fruit' and ('in taxon' some 'Psidium cattleyanum' and 'in taxon' only 'Psidium cattleyanum')		Psidium cattleyanum	A whole fruit of a strawberry guava tree (Psidium cattleyanum).	https://en.wikipedia.org/wiki/Psidium_cattleyanum		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
FOODON:00004225	strawberry guava (whole)	strawberry guava (whole, raw)				A whole raw strawberry guava fruit.	https://en.wikipedia.org/wiki/Psidium_cattleyanum		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165	cattley guava | purple guava | Chinese guava															
																										
FOODON:00004220	buckwheat food product | seed	buckwheat seed (whole)	'seed' and ('in taxon' some 'Fagopyrum esculentum' and 'in taxon' only 'Fagopyrum esculentum')		Fagopyrum esculentum	A seed of a buckwheat plant.			2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165																
